Report Name,Validation Report for Planning BOM Maintenance Application UI
Report Time,6/23/2026, 07:02:04 CST
Trnx Type,ONETIME,Run By,APPL_TEAM

Summary,BOM_PARAMETERS,BOM_PRODUCED,BOM_CONSUMED,ITEM_BOM_ROUTING
Validated Count,20,4,1000,20
Success Count,0,0,0,0
Error Count,20,4,1000,20
One Time Load,No

Error Details are below:
ERR_LOG_ID,ENG_CHANGE_ID,File name,ROW NUMBER,BOM_ID,Validation_sequence,Validation_description,Validation_ERROR_DETAILS,Remediation message
824,EC6389273,BOM_CONSUMED,1783,BOM1_Item246_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item246_Location 4 does not exist in ( bom_produced.bom_id),
825,EC6389273,BOM_CONSUMED,1787,BOM5_Item278_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item278_Location 4 does not exist in ( bom_produced.bom_id),
826,EC6389273,BOM_CONSUMED,1791,BOM2_Item310_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item310_Location 4 does not exist in ( bom_produced.bom_id),
827,EC6389273,BOM_CONSUMED,1795,BOM6_Item342_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item342_Location 4 does not exist in ( bom_produced.bom_id),
828,EC6389273,BOM_CONSUMED,1797,BOM3_Item367_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item367_Location 4 does not exist in ( bom_produced.bom_id),
829,EC6389273,BOM_CONSUMED,1799,BOM3_Item374_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item374_Location 4 does not exist in ( bom_produced.bom_id),
830,EC6389273,BOM_CONSUMED,1802,PRIMARY_Item399_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item399_Location 4 does not exist in ( bom_produced.bom_id),
831,EC6389273,BOM_CONSUMED,1805,BOM4_Item431_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item431_Location 4 does not exist in ( bom_produced.bom_id),
832,EC6389273,BOM_CONSUMED,1807,BOM1_Item463_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item463_Location 4 does not exist in ( bom_produced.bom_id),
833,EC6389273,BOM_CONSUMED,1809,BOM5_Item495_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item495_Location 4 does not exist in ( bom_produced.bom_id),
834,EC6389273,BOM_CONSUMED,1813,BOM2_Item527_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item527_Location 4 does not exist in ( bom_produced.bom_id),
835,EC6389273,BOM_CONSUMED,1815,BOM6_Item552_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item552_Location 4 does not exist in ( bom_produced.bom_id),
836,EC6389273,BOM_CONSUMED,1817,BOM6_Item559_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item559_Location 4 does not exist in ( bom_produced.bom_id),
837,EC6389273,BOM_CONSUMED,1819,BOM3_Item584_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item584_Location 4 does not exist in ( bom_produced.bom_id),
838,EC6389273,BOM_CONSUMED,1822,PRIMARY_Item616_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item616_Location 4 does not exist in ( bom_produced.bom_id),
839,EC6389273,BOM_CONSUMED,1825,BOM4_Item648_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item648_Location 4 does not exist in ( bom_produced.bom_id),
840,EC6389273,BOM_CONSUMED,1829,BOM1_Item680_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item680_Location 4 does not exist in ( bom_produced.bom_id),
841,EC6389273,BOM_CONSUMED,1833,BOM5_Item712_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item712_Location 4 does not exist in ( bom_produced.bom_id),
842,EC6389273,BOM_CONSUMED,1837,BOM2_Item737_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item737_Location 4 does not exist in ( bom_produced.bom_id),
843,EC6389273,BOM_CONSUMED,1838,BOM2_Item744_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item744_Location 4 does not exist in ( bom_produced.bom_id),
844,EC6389273,BOM_CONSUMED,1841,BOM6_Item769_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item769_Location 4 does not exist in ( bom_produced.bom_id),
845,EC6389273,BOM_CONSUMED,1843,BOM3_Item801_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item801_Location 4 does not exist in ( bom_produced.bom_id),
846,EC6389273,BOM_CONSUMED,1847,PRIMARY_Item833_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item833_Location 4 does not exist in ( bom_produced.bom_id),
847,EC6389273,BOM_CONSUMED,1850,BOM4_Item865_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item865_Location 4 does not exist in ( bom_produced.bom_id),
848,EC6389273,BOM_CONSUMED,1851,BOM1_Item897_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item897_Location 4 does not exist in ( bom_produced.bom_id),
849,EC6389273,BOM_CONSUMED,1852,BOM5_Item922_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item922_Location 4 does not exist in ( bom_produced.bom_id),
850,EC6389273,BOM_CONSUMED,1856,BOM5_Item929_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item929_Location 4 does not exist in ( bom_produced.bom_id),
851,EC6389273,BOM_CONSUMED,1858,BOM2_Item954_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item954_Location 4 does not exist in ( bom_produced.bom_id),
852,EC6389273,BOM_CONSUMED,1860,BOM6_Item986_Location 4,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item986_Location 4 does not exist in ( bom_produced.bom_id),
853,EC6389273,BOM_CONSUMED,1861,BOM1_Item022_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item022_Location 5 does not exist in ( bom_produced.bom_id),
854,EC6389273,BOM_CONSUMED,1863,BOM5_Item054_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item054_Location 5 does not exist in ( bom_produced.bom_id),
855,EC6389273,BOM_CONSUMED,1865,BOM2_Item086_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item086_Location 5 does not exist in ( bom_produced.bom_id),
856,EC6389273,BOM_CONSUMED,1868,BOM6_Item118_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item118_Location 5 does not exist in ( bom_produced.bom_id),
857,EC6389273,BOM_CONSUMED,1871,BOM3_Item143_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item143_Location 5 does not exist in ( bom_produced.bom_id),
858,EC6389273,BOM_CONSUMED,1875,BOM3_Item150_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item150_Location 5 does not exist in ( bom_produced.bom_id),
859,EC6389273,BOM_CONSUMED,1879,PRIMARY_Item175_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item175_Location 5 does not exist in ( bom_produced.bom_id),
860,EC6389273,BOM_CONSUMED,1882,BOM4_Item207_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item207_Location 5 does not exist in ( bom_produced.bom_id),
861,EC6389273,BOM_CONSUMED,1883,BOM1_Item239_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item239_Location 5 does not exist in ( bom_produced.bom_id),
862,EC6389273,BOM_CONSUMED,1887,BOM5_Item271_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item271_Location 5 does not exist in ( bom_produced.bom_id),
863,EC6389273,BOM_CONSUMED,1890,BOM2_Item303_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item303_Location 5 does not exist in ( bom_produced.bom_id),
864,EC6389273,BOM_CONSUMED,1894,BOM6_Item328_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item328_Location 5 does not exist in ( bom_produced.bom_id),
865,EC6389273,BOM_CONSUMED,1898,BOM6_Item335_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item335_Location 5 does not exist in ( bom_produced.bom_id),
866,EC6389273,BOM_CONSUMED,1899,BOM3_Item360_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item360_Location 5 does not exist in ( bom_produced.bom_id),
867,EC6389273,BOM_CONSUMED,1901,PRIMARY_Item392_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item392_Location 5 does not exist in ( bom_produced.bom_id),
868,EC6389273,BOM_CONSUMED,1903,BOM4_Item424_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item424_Location 5 does not exist in ( bom_produced.bom_id),
869,EC6389273,BOM_CONSUMED,1906,BOM1_Item456_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item456_Location 5 does not exist in ( bom_produced.bom_id),
870,EC6389273,BOM_CONSUMED,1907,BOM5_Item488_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item488_Location 5 does not exist in ( bom_produced.bom_id),
871,EC6389273,BOM_CONSUMED,1910,BOM2_Item513_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item513_Location 5 does not exist in ( bom_produced.bom_id),
872,EC6389273,BOM_CONSUMED,1911,BOM2_Item520_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item520_Location 5 does not exist in ( bom_produced.bom_id),
873,EC6389273,BOM_CONSUMED,1914,BOM6_Item545_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item545_Location 5 does not exist in ( bom_produced.bom_id),
874,EC6389273,BOM_CONSUMED,1915,BOM3_Item577_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item577_Location 5 does not exist in ( bom_produced.bom_id),
875,EC6389273,BOM_CONSUMED,1918,PRIMARY_Item609_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item609_Location 5 does not exist in ( bom_produced.bom_id),
876,EC6389273,BOM_CONSUMED,1919,BOM4_Item641_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item641_Location 5 does not exist in ( bom_produced.bom_id),
877,EC6389273,BOM_CONSUMED,1922,BOM1_Item673_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item673_Location 5 does not exist in ( bom_produced.bom_id),
878,EC6389273,BOM_CONSUMED,1926,BOM5_Item698_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item698_Location 5 does not exist in ( bom_produced.bom_id),
879,EC6389273,BOM_CONSUMED,1930,BOM5_Item705_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item705_Location 5 does not exist in ( bom_produced.bom_id),
880,EC6389273,BOM_CONSUMED,1932,BOM2_Item730_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item730_Location 5 does not exist in ( bom_produced.bom_id),
881,EC6389273,BOM_CONSUMED,1934,BOM6_Item762_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item762_Location 5 does not exist in ( bom_produced.bom_id),
882,EC6389273,BOM_CONSUMED,1937,BOM3_Item794_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item794_Location 5 does not exist in ( bom_produced.bom_id),
883,EC6389273,BOM_CONSUMED,1939,PRIMARY_Item826_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item826_Location 5 does not exist in ( bom_produced.bom_id),
884,EC6389273,BOM_CONSUMED,1941,BOM4_Item858_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item858_Location 5 does not exist in ( bom_produced.bom_id),
885,EC6389273,BOM_CONSUMED,1945,BOM1_Item883_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item883_Location 5 does not exist in ( bom_produced.bom_id),
886,EC6389273,BOM_CONSUMED,1946,BOM1_Item890_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item890_Location 5 does not exist in ( bom_produced.bom_id),
887,EC6389273,BOM_CONSUMED,1948,BOM5_Item915_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item915_Location 5 does not exist in ( bom_produced.bom_id),
888,EC6389273,BOM_CONSUMED,1950,BOM2_Item947_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item947_Location 5 does not exist in ( bom_produced.bom_id),
889,EC6389273,BOM_CONSUMED,1952,BOM6_Item979_Location 5,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item979_Location 5 does not exist in ( bom_produced.bom_id),
890,EC6389273,BOM_CONSUMED,1956,BOM1_Item015_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item015_Location 6 does not exist in ( bom_produced.bom_id),
891,EC6389273,BOM_CONSUMED,1959,BOM5_Item047_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item047_Location 6 does not exist in ( bom_produced.bom_id),
892,EC6389273,BOM_CONSUMED,1960,BOM2_Item072_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item072_Location 6 does not exist in ( bom_produced.bom_id),
893,EC6389273,BOM_CONSUMED,1963,BOM2_Item079_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item079_Location 6 does not exist in ( bom_produced.bom_id),
894,EC6389273,BOM_CONSUMED,1964,BOM6_Item104_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item104_Location 6 does not exist in ( bom_produced.bom_id),
895,EC6389273,BOM_CONSUMED,1966,BOM6_Item111_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item111_Location 6 does not exist in ( bom_produced.bom_id),
896,EC6389273,BOM_CONSUMED,1968,BOM3_Item136_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item136_Location 6 does not exist in ( bom_produced.bom_id),
897,EC6389273,BOM_CONSUMED,1970,PRIMARY_Item168_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item168_Location 6 does not exist in ( bom_produced.bom_id),
898,EC6389273,BOM_CONSUMED,1972,BOM4_Item200_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item200_Location 6 does not exist in ( bom_produced.bom_id),
899,EC6389273,BOM_CONSUMED,1974,BOM1_Item232_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item232_Location 6 does not exist in ( bom_produced.bom_id),
900,EC6389273,BOM_CONSUMED,1976,BOM5_Item257_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item257_Location 6 does not exist in ( bom_produced.bom_id),
901,EC6389273,BOM_CONSUMED,1978,BOM5_Item264_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item264_Location 6 does not exist in ( bom_produced.bom_id),
902,EC6389273,BOM_CONSUMED,1981,BOM2_Item289_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item289_Location 6 does not exist in ( bom_produced.bom_id),
903,EC6389273,BOM_CONSUMED,1983,BOM2_Item296_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item296_Location 6 does not exist in ( bom_produced.bom_id),
904,EC6389273,BOM_CONSUMED,1984,BOM6_Item321_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item321_Location 6 does not exist in ( bom_produced.bom_id),
905,EC6389273,BOM_CONSUMED,1987,BOM3_Item353_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item353_Location 6 does not exist in ( bom_produced.bom_id),
906,EC6389273,BOM_CONSUMED,1989,PRIMARY_Item385_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item385_Location 6 does not exist in ( bom_produced.bom_id),
907,EC6389273,BOM_CONSUMED,1990,BOM4_Item417_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item417_Location 6 does not exist in ( bom_produced.bom_id),
908,EC6389273,BOM_CONSUMED,1993,BOM1_Item442_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item442_Location 6 does not exist in ( bom_produced.bom_id),
909,EC6389273,BOM_CONSUMED,1995,BOM1_Item449_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item449_Location 6 does not exist in ( bom_produced.bom_id),
910,EC6389273,BOM_CONSUMED,1997,BOM5_Item474_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item474_Location 6 does not exist in ( bom_produced.bom_id),
911,EC6389273,BOM_CONSUMED,1998,BOM5_Item481_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item481_Location 6 does not exist in ( bom_produced.bom_id),
912,EC6389273,BOM_CONSUMED,1999,BOM2_Item506_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item506_Location 6 does not exist in ( bom_produced.bom_id),
913,EC6389273,BOM_CONSUMED,2003,BOM6_Item538_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item538_Location 6 does not exist in ( bom_produced.bom_id),
914,EC6389273,BOM_CONSUMED,2005,BOM3_Item570_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item570_Location 6 does not exist in ( bom_produced.bom_id),
915,EC6389273,BOM_CONSUMED,2008,PRIMARY_Item602_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item602_Location 6 does not exist in ( bom_produced.bom_id),
916,EC6389273,BOM_CONSUMED,2011,BOM4_Item627_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item627_Location 6 does not exist in ( bom_produced.bom_id),
917,EC6389273,BOM_CONSUMED,2015,BOM4_Item634_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item634_Location 6 does not exist in ( bom_produced.bom_id),
918,EC6389273,BOM_CONSUMED,2018,BOM1_Item659_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item659_Location 6 does not exist in ( bom_produced.bom_id),
919,EC6389273,BOM_CONSUMED,2020,BOM1_Item666_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item666_Location 6 does not exist in ( bom_produced.bom_id),
920,EC6389273,BOM_CONSUMED,2023,BOM5_Item691_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item691_Location 6 does not exist in ( bom_produced.bom_id),
921,EC6389273,BOM_CONSUMED,2025,BOM2_Item723_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item723_Location 6 does not exist in ( bom_produced.bom_id),
922,EC6389273,BOM_CONSUMED,2026,BOM6_Item755_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item755_Location 6 does not exist in ( bom_produced.bom_id),
923,EC6389273,BOM_CONSUMED,2029,BOM3_Item787_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item787_Location 6 does not exist in ( bom_produced.bom_id),
924,EC6389273,BOM_CONSUMED,2030,PRIMARY_Item812_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item812_Location 6 does not exist in ( bom_produced.bom_id),
925,EC6389273,BOM_CONSUMED,2032,PRIMARY_Item819_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item819_Location 6 does not exist in ( bom_produced.bom_id),
926,EC6389273,BOM_CONSUMED,2033,BOM4_Item844_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item844_Location 6 does not exist in ( bom_produced.bom_id),
927,EC6389273,BOM_CONSUMED,2036,BOM4_Item851_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item851_Location 6 does not exist in ( bom_produced.bom_id),
928,EC6389273,BOM_CONSUMED,2038,BOM1_Item876_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item876_Location 6 does not exist in ( bom_produced.bom_id),
929,EC6389273,BOM_CONSUMED,2040,BOM5_Item908_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item908_Location 6 does not exist in ( bom_produced.bom_id),
930,EC6389273,BOM_CONSUMED,2041,BOM2_Item940_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item940_Location 6 does not exist in ( bom_produced.bom_id),
931,EC6389273,BOM_CONSUMED,2043,BOM6_Item972_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item972_Location 6 does not exist in ( bom_produced.bom_id),
932,EC6389273,BOM_CONSUMED,2046,BOM3_Item997_Location 6,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item997_Location 6 does not exist in ( bom_produced.bom_id),
933,EC6389273,BOM_CONSUMED,2047,BOM1_Item008_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item008_Location 7 does not exist in ( bom_produced.bom_id),
934,EC6389273,BOM_CONSUMED,2050,BOM5_Item033_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item033_Location 7 does not exist in ( bom_produced.bom_id),
935,EC6389273,BOM_CONSUMED,2052,BOM5_Item040_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item040_Location 7 does not exist in ( bom_produced.bom_id),
936,EC6389273,BOM_CONSUMED,2053,BOM2_Item065_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item065_Location 7 does not exist in ( bom_produced.bom_id),
937,EC6389273,BOM_CONSUMED,2056,BOM6_Item097_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item097_Location 7 does not exist in ( bom_produced.bom_id),
938,EC6389273,BOM_CONSUMED,2059,BOM3_Item129_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item129_Location 7 does not exist in ( bom_produced.bom_id),
939,EC6389273,BOM_CONSUMED,2061,PRIMARY_Item161_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item161_Location 7 does not exist in ( bom_produced.bom_id),
940,EC6389273,BOM_CONSUMED,2062,BOM4_Item193_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item193_Location 7 does not exist in ( bom_produced.bom_id),
941,EC6389273,BOM_CONSUMED,2064,BOM1_Item218_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item218_Location 7 does not exist in ( bom_produced.bom_id),
942,EC6389273,BOM_CONSUMED,2067,BOM1_Item225_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item225_Location 7 does not exist in ( bom_produced.bom_id),
943,EC6389273,BOM_CONSUMED,2071,BOM5_Item250_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item250_Location 7 does not exist in ( bom_produced.bom_id),
944,EC6389273,BOM_CONSUMED,2075,BOM2_Item282_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item282_Location 7 does not exist in ( bom_produced.bom_id),
945,EC6389273,BOM_CONSUMED,2077,BOM6_Item314_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item314_Location 7 does not exist in ( bom_produced.bom_id),
946,EC6389273,BOM_CONSUMED,2080,BOM3_Item346_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item346_Location 7 does not exist in ( bom_produced.bom_id),
947,EC6389273,BOM_CONSUMED,2082,PRIMARY_Item378_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item378_Location 7 does not exist in ( bom_produced.bom_id),
948,EC6389273,BOM_CONSUMED,2084,BOM4_Item403_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item403_Location 7 does not exist in ( bom_produced.bom_id),
949,EC6389273,BOM_CONSUMED,2087,BOM4_Item410_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item410_Location 7 does not exist in ( bom_produced.bom_id),
950,EC6389273,BOM_CONSUMED,2089,BOM1_Item435_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item435_Location 7 does not exist in ( bom_produced.bom_id),
951,EC6389273,BOM_CONSUMED,2091,BOM5_Item467_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item467_Location 7 does not exist in ( bom_produced.bom_id),
952,EC6389273,BOM_CONSUMED,2093,BOM2_Item499_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item499_Location 7 does not exist in ( bom_produced.bom_id),
953,EC6389273,BOM_CONSUMED,2095,BOM6_Item531_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item531_Location 7 does not exist in ( bom_produced.bom_id),
954,EC6389273,BOM_CONSUMED,2096,BOM3_Item563_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item563_Location 7 does not exist in ( bom_produced.bom_id),
955,EC6389273,BOM_CONSUMED,2099,PRIMARY_Item588_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item588_Location 7 does not exist in ( bom_produced.bom_id),
956,EC6389273,BOM_CONSUMED,2102,PRIMARY_Item595_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item595_Location 7 does not exist in ( bom_produced.bom_id),
957,EC6389273,BOM_CONSUMED,2104,BOM4_Item620_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item620_Location 7 does not exist in ( bom_produced.bom_id),
958,EC6389273,BOM_CONSUMED,2105,BOM1_Item652_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item652_Location 7 does not exist in ( bom_produced.bom_id),
959,EC6389273,BOM_CONSUMED,2109,BOM5_Item684_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item684_Location 7 does not exist in ( bom_produced.bom_id),
960,EC6389273,BOM_CONSUMED,2112,BOM2_Item716_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item716_Location 7 does not exist in ( bom_produced.bom_id),
961,EC6389273,BOM_CONSUMED,2115,BOM6_Item748_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item748_Location 7 does not exist in ( bom_produced.bom_id),
962,EC6389273,BOM_CONSUMED,2116,BOM3_Item773_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item773_Location 7 does not exist in ( bom_produced.bom_id),
963,EC6389273,BOM_CONSUMED,2119,BOM3_Item780_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item780_Location 7 does not exist in ( bom_produced.bom_id),
964,EC6389273,BOM_CONSUMED,2120,PRIMARY_Item805_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item805_Location 7 does not exist in ( bom_produced.bom_id),
965,EC6389273,BOM_CONSUMED,2123,BOM4_Item837_Location 7,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item837_Location 7 does not exist in ( bom_produced.bom_id),
