Report Name,Validation Report for Planning BOM Maintenance Application UI
Report Time,7/3/2026, 08:59:24 CST
Trnx Type,ONETIME,Run By,APPL_TEAM

Summary,BOM_PARAMETERS,BOM_PRODUCED,BOM_CONSUMED,ITEM_BOM_ROUTING
Validated Count,17684,17684,12033,17235
Success Count,0,0,12030,11980
Error Count,17684,17684,3,5255
One Time Load,No

Error Details are below:
ERR_LOG_ID,ENG_CHANGE_ID,File name,ROW NUMBER,BOM_ID,Validation_sequence,Validation_description,Validation_ERROR_DETAILS,Remediation message
45771,EC3549509,ITEM_BOM_ROUTING,30837,PRIMARY_HRL56852_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL56852_1003 and erp_item_bom_routing_priority = <>,
45772,EC3549509,ITEM_BOM_ROUTING,30839,PRIMARY_HRL56852_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL56852_1003 and erp_item_bom_routing_priority = <>,
45773,EC3549509,ITEM_BOM_ROUTING,30842,PRIMARY_HRL56914_1028,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL56914_1028 and erp_item_bom_routing_priority = <>,
45774,EC3549509,ITEM_BOM_ROUTING,30846,PRIMARY_HRL56915_1028,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL56915_1028 and erp_item_bom_routing_priority = <>,
45775,EC3549509,ITEM_BOM_ROUTING,30857,PRIMARY_HRL56930_1028,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL56930_1028 and erp_item_bom_routing_priority = <>,
45776,EC3549509,ITEM_BOM_ROUTING,30869,PRIMARY_HRL56933_1028,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL56933_1028 and erp_item_bom_routing_priority = <>,
45777,EC3549509,ITEM_BOM_ROUTING,30874,PRIMARY_HRL56944_1028,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL56944_1028 and erp_item_bom_routing_priority = <>,
45778,EC3549509,ITEM_BOM_ROUTING,30882,PRIMARY_HRL56947_1028,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL56947_1028 and erp_item_bom_routing_priority = <>,
45779,EC3549509,ITEM_BOM_ROUTING,30886,PRIMARY_HRL56948_1028,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL56948_1028 and erp_item_bom_routing_priority = <>,
45780,EC3549509,ITEM_BOM_ROUTING,30903,PRIMARY_HRL56985_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL56985_1003 and erp_item_bom_routing_priority = <>,
45781,EC3549509,ITEM_BOM_ROUTING,30904,PRIMARY_HRL56985_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL56985_1003 and erp_item_bom_routing_priority = <>,
45782,EC3549509,ITEM_BOM_ROUTING,30905,PRIMARY_HRL56985_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL56985_1003 and erp_item_bom_routing_priority = <>,
45783,EC3549509,ITEM_BOM_ROUTING,30907,PRIMARY_HRL56989_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL56989_1003 and erp_item_bom_routing_priority = <>,
45784,EC3549509,ITEM_BOM_ROUTING,30910,PRIMARY_HRL56993_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL56993_1003 and erp_item_bom_routing_priority = <>,
45785,EC3549509,ITEM_BOM_ROUTING,30911,PRIMARY_HRL56993_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL56993_1003 and erp_item_bom_routing_priority = <>,
45786,EC3549509,ITEM_BOM_ROUTING,30913,PRIMARY_HRL57002_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57002_1003 and erp_item_bom_routing_priority = <>,
45787,EC3549509,ITEM_BOM_ROUTING,30916,PRIMARY_HRL57003_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57003_1003 and erp_item_bom_routing_priority = <>,
45788,EC3549509,ITEM_BOM_ROUTING,30917,PRIMARY_HRL57003_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57003_1003 and erp_item_bom_routing_priority = <>,
45789,EC3549509,ITEM_BOM_ROUTING,30925,PRIMARY_HRL57014_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57014_1003 and erp_item_bom_routing_priority = <>,
45790,EC3549509,ITEM_BOM_ROUTING,30930,PRIMARY_HRL57015_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57015_1003 and erp_item_bom_routing_priority = <>,
45791,EC3549509,ITEM_BOM_ROUTING,30933,PRIMARY_HRL57016_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57016_1003 and erp_item_bom_routing_priority = <>,
45792,EC3549509,ITEM_BOM_ROUTING,30935,PRIMARY_HRL57016_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57016_1003 and erp_item_bom_routing_priority = <>,
45793,EC3549509,ITEM_BOM_ROUTING,30937,PRIMARY_HRL57017_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57017_1003 and erp_item_bom_routing_priority = <>,
45794,EC3549509,ITEM_BOM_ROUTING,30938,PRIMARY_HRL57017_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57017_1003 and erp_item_bom_routing_priority = <>,
45795,EC3549509,ITEM_BOM_ROUTING,30943,PRIMARY_HRL57024_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57024_1003 and erp_item_bom_routing_priority = <>,
45796,EC3549509,ITEM_BOM_ROUTING,30944,PRIMARY_HRL57024_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57024_1003 and erp_item_bom_routing_priority = <>,
45797,EC3549509,ITEM_BOM_ROUTING,30947,PRIMARY_HRL57025_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57025_1003 and erp_item_bom_routing_priority = <>,
45798,EC3549509,ITEM_BOM_ROUTING,30948,PRIMARY_HRL57025_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57025_1003 and erp_item_bom_routing_priority = <>,
45799,EC3549509,ITEM_BOM_ROUTING,30951,PRIMARY_HRL57027_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57027_1003 and erp_item_bom_routing_priority = <>,
45800,EC3549509,ITEM_BOM_ROUTING,30953,PRIMARY_HRL57027_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57027_1003 and erp_item_bom_routing_priority = <>,
45801,EC3549509,ITEM_BOM_ROUTING,30955,PRIMARY_HRL57029_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57029_1003 and erp_item_bom_routing_priority = <>,
45802,EC3549509,ITEM_BOM_ROUTING,30956,PRIMARY_HRL57029_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57029_1003 and erp_item_bom_routing_priority = <>,
45803,EC3549509,ITEM_BOM_ROUTING,30958,PRIMARY_HRL57030_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57030_1003 and erp_item_bom_routing_priority = <>,
45804,EC3549509,ITEM_BOM_ROUTING,30959,PRIMARY_HRL57030_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57030_1003 and erp_item_bom_routing_priority = <>,
45805,EC3549509,ITEM_BOM_ROUTING,30960,PRIMARY_HRL57030_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57030_1003 and erp_item_bom_routing_priority = <>,
45806,EC3549509,ITEM_BOM_ROUTING,30963,PRIMARY_HRL57031_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57031_1003 and erp_item_bom_routing_priority = <>,
45807,EC3549509,ITEM_BOM_ROUTING,30964,PRIMARY_HRL57031_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57031_1003 and erp_item_bom_routing_priority = <>,
45808,EC3549509,ITEM_BOM_ROUTING,30966,PRIMARY_HRL57032_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57032_1003 and erp_item_bom_routing_priority = <>,
45809,EC3549509,ITEM_BOM_ROUTING,30967,PRIMARY_HRL57032_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57032_1003 and erp_item_bom_routing_priority = <>,
45810,EC3549509,ITEM_BOM_ROUTING,30968,PRIMARY_HRL57032_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57032_1003 and erp_item_bom_routing_priority = <>,
45811,EC3549509,ITEM_BOM_ROUTING,30969,PRIMARY_HRL57032_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57032_1003 and erp_item_bom_routing_priority = <>,
45812,EC3549509,ITEM_BOM_ROUTING,30971,PRIMARY_HRL57033_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57033_1003 and erp_item_bom_routing_priority = <>,
45813,EC3549509,ITEM_BOM_ROUTING,30976,PRIMARY_HRL57035_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57035_1003 and erp_item_bom_routing_priority = <>,
45814,EC3549509,ITEM_BOM_ROUTING,30977,PRIMARY_HRL57035_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57035_1003 and erp_item_bom_routing_priority = <>,
45815,EC3549509,ITEM_BOM_ROUTING,30979,PRIMARY_HRL57037_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57037_1003 and erp_item_bom_routing_priority = <>,
45816,EC3549509,ITEM_BOM_ROUTING,30980,PRIMARY_HRL57037_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57037_1003 and erp_item_bom_routing_priority = <>,
45817,EC3549509,ITEM_BOM_ROUTING,30981,PRIMARY_HRL57037_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57037_1003 and erp_item_bom_routing_priority = <>,
45818,EC3549509,ITEM_BOM_ROUTING,30984,PRIMARY_HRL57038_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57038_1003 and erp_item_bom_routing_priority = <>,
45819,EC3549509,ITEM_BOM_ROUTING,30986,PRIMARY_HRL57048_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57048_1003 and erp_item_bom_routing_priority = <>,
45820,EC3549509,ITEM_BOM_ROUTING,30987,PRIMARY_HRL57048_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57048_1003 and erp_item_bom_routing_priority = <>,
45821,EC3549509,ITEM_BOM_ROUTING,30988,PRIMARY_HRL57048_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57048_1003 and erp_item_bom_routing_priority = <>,
45822,EC3549509,ITEM_BOM_ROUTING,30990,PRIMARY_HRL57049_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57049_1003 and erp_item_bom_routing_priority = <>,
45823,EC3549509,ITEM_BOM_ROUTING,30991,PRIMARY_HRL57049_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57049_1003 and erp_item_bom_routing_priority = <>,
45824,EC3549509,ITEM_BOM_ROUTING,30994,PRIMARY_HRL57050_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57050_1003 and erp_item_bom_routing_priority = <>,
45825,EC3549509,ITEM_BOM_ROUTING,30996,PRIMARY_HRL57050_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57050_1003 and erp_item_bom_routing_priority = <>,
45826,EC3549509,ITEM_BOM_ROUTING,30998,PRIMARY_HRL57052_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57052_1003 and erp_item_bom_routing_priority = <>,
45827,EC3549509,ITEM_BOM_ROUTING,30999,PRIMARY_HRL57052_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57052_1003 and erp_item_bom_routing_priority = <>,
45828,EC3549509,ITEM_BOM_ROUTING,31000,PRIMARY_HRL57052_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57052_1003 and erp_item_bom_routing_priority = <>,
45829,EC3549509,ITEM_BOM_ROUTING,31002,PRIMARY_HRL57053_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57053_1003 and erp_item_bom_routing_priority = <>,
45830,EC3549509,ITEM_BOM_ROUTING,31003,PRIMARY_HRL57053_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57053_1003 and erp_item_bom_routing_priority = <>,
45831,EC3549509,ITEM_BOM_ROUTING,31004,PRIMARY_HRL57053_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57053_1003 and erp_item_bom_routing_priority = <>,
45832,EC3549509,ITEM_BOM_ROUTING,31007,PRIMARY_HRL57054_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57054_1003 and erp_item_bom_routing_priority = <>,
45833,EC3549509,ITEM_BOM_ROUTING,31008,PRIMARY_HRL57054_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57054_1003 and erp_item_bom_routing_priority = <>,
45834,EC3549509,ITEM_BOM_ROUTING,31011,PRIMARY_HRL57055_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57055_1003 and erp_item_bom_routing_priority = <>,
45835,EC3549509,ITEM_BOM_ROUTING,31014,PRIMARY_HRL57056_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57056_1003 and erp_item_bom_routing_priority = <>,
45836,EC3549509,ITEM_BOM_ROUTING,31015,PRIMARY_HRL57056_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57056_1003 and erp_item_bom_routing_priority = <>,
45837,EC3549509,ITEM_BOM_ROUTING,31018,PRIMARY_HRL57058_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57058_1003 and erp_item_bom_routing_priority = <>,
45838,EC3549509,ITEM_BOM_ROUTING,31021,PRIMARY_HRL57061_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57061_1003 and erp_item_bom_routing_priority = <>,
45839,EC3549509,ITEM_BOM_ROUTING,31022,PRIMARY_HRL57061_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57061_1003 and erp_item_bom_routing_priority = <>,
45840,EC3549509,ITEM_BOM_ROUTING,31034,PRIMARY_HRL57093_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57093_1003 and erp_item_bom_routing_priority = <>,
45841,EC3549509,ITEM_BOM_ROUTING,31035,PRIMARY_HRL57093_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57093_1003 and erp_item_bom_routing_priority = <>,
45842,EC3549509,ITEM_BOM_ROUTING,31036,PRIMARY_HRL57093_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57093_1003 and erp_item_bom_routing_priority = <>,
45843,EC3549509,ITEM_BOM_ROUTING,31039,PRIMARY_HRL57095_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57095_1003 and erp_item_bom_routing_priority = <>,
45844,EC3549509,ITEM_BOM_ROUTING,31043,PRIMARY_HRL57104_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57104_1003 and erp_item_bom_routing_priority = <>,
45845,EC3549509,ITEM_BOM_ROUTING,31045,PRIMARY_HRL57106_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57106_1003 and erp_item_bom_routing_priority = <>,
45846,EC3549509,ITEM_BOM_ROUTING,31046,PRIMARY_HRL57106_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57106_1003 and erp_item_bom_routing_priority = <>,
45847,EC3549509,ITEM_BOM_ROUTING,31048,PRIMARY_HRL57107_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57107_1003 and erp_item_bom_routing_priority = <>,
45848,EC3549509,ITEM_BOM_ROUTING,31049,PRIMARY_HRL57107_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57107_1003 and erp_item_bom_routing_priority = <>,
45849,EC3549509,ITEM_BOM_ROUTING,31050,PRIMARY_HRL57107_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57107_1003 and erp_item_bom_routing_priority = <>,
45850,EC3549509,ITEM_BOM_ROUTING,31052,PRIMARY_HRL57115_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57115_1003 and erp_item_bom_routing_priority = <>,
45851,EC3549509,ITEM_BOM_ROUTING,31054,PRIMARY_HRL57122_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57122_1003 and erp_item_bom_routing_priority = <>,
45852,EC3549509,ITEM_BOM_ROUTING,31056,PRIMARY_HRL57126_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57126_1003 and erp_item_bom_routing_priority = <>,
45853,EC3549509,ITEM_BOM_ROUTING,31064,PRIMARY_HRL57144_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57144_1003 and erp_item_bom_routing_priority = <>,
45854,EC3549509,ITEM_BOM_ROUTING,31065,PRIMARY_HRL57144_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57144_1003 and erp_item_bom_routing_priority = <>,
45855,EC3549509,ITEM_BOM_ROUTING,31068,PRIMARY_HRL57147_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57147_1003 and erp_item_bom_routing_priority = <>,
45856,EC3549509,ITEM_BOM_ROUTING,31071,PRIMARY_HRL57157_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57157_1003 and erp_item_bom_routing_priority = <>,
45857,EC3549509,ITEM_BOM_ROUTING,31073,PRIMARY_HRL57157_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57157_1003 and erp_item_bom_routing_priority = <>,
45858,EC3549509,ITEM_BOM_ROUTING,31075,PRIMARY_HRL57159_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57159_1003 and erp_item_bom_routing_priority = <>,
45859,EC3549509,ITEM_BOM_ROUTING,31080,PRIMARY_HRL57160_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57160_1003 and erp_item_bom_routing_priority = <>,
45860,EC3549509,ITEM_BOM_ROUTING,31081,PRIMARY_HRL57160_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57160_1003 and erp_item_bom_routing_priority = <>,
45861,EC3549509,ITEM_BOM_ROUTING,31084,PRIMARY_HRL57161_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57161_1003 and erp_item_bom_routing_priority = <>,
45862,EC3549509,ITEM_BOM_ROUTING,31087,PRIMARY_HRL57162_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57162_1003 and erp_item_bom_routing_priority = <>,
45863,EC3549509,ITEM_BOM_ROUTING,31089,PRIMARY_HRL57163_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57163_1003 and erp_item_bom_routing_priority = <>,
45864,EC3549509,ITEM_BOM_ROUTING,31091,PRIMARY_HRL57163_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57163_1003 and erp_item_bom_routing_priority = <>,
45865,EC3549509,ITEM_BOM_ROUTING,31099,PRIMARY_HRL57170_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57170_1003 and erp_item_bom_routing_priority = <>,
45866,EC3549509,ITEM_BOM_ROUTING,31100,PRIMARY_HRL57170_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57170_1003 and erp_item_bom_routing_priority = <>,
45867,EC3549509,ITEM_BOM_ROUTING,31102,PRIMARY_HRL57171_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57171_1003 and erp_item_bom_routing_priority = <>,
45868,EC3549509,ITEM_BOM_ROUTING,31103,PRIMARY_HRL57171_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57171_1003 and erp_item_bom_routing_priority = <>,
45869,EC3549509,ITEM_BOM_ROUTING,31106,PRIMARY_HRL57172_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57172_1003 and erp_item_bom_routing_priority = <>,
45870,EC3549509,ITEM_BOM_ROUTING,31115,PRIMARY_HRL57179_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57179_1003 and erp_item_bom_routing_priority = <>,
45871,EC3549509,ITEM_BOM_ROUTING,31117,PRIMARY_HRL57185_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57185_1003 and erp_item_bom_routing_priority = <>,
45872,EC3549509,ITEM_BOM_ROUTING,31118,PRIMARY_HRL57185_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57185_1003 and erp_item_bom_routing_priority = <>,
45873,EC3549509,ITEM_BOM_ROUTING,31119,PRIMARY_HRL57185_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57185_1003 and erp_item_bom_routing_priority = <>,
45874,EC3549509,ITEM_BOM_ROUTING,31121,PRIMARY_HRL57186_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57186_1003 and erp_item_bom_routing_priority = <>,
45875,EC3549509,ITEM_BOM_ROUTING,31125,PRIMARY_HRL57187_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57187_1003 and erp_item_bom_routing_priority = <>,
45876,EC3549509,ITEM_BOM_ROUTING,31127,PRIMARY_HRL57189_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57189_1003 and erp_item_bom_routing_priority = <>,
45877,EC3549509,ITEM_BOM_ROUTING,31128,PRIMARY_HRL57189_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57189_1003 and erp_item_bom_routing_priority = <>,
45878,EC3549509,ITEM_BOM_ROUTING,31129,PRIMARY_HRL57189_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57189_1003 and erp_item_bom_routing_priority = <>,
45879,EC3549509,ITEM_BOM_ROUTING,31131,PRIMARY_HRL57190_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57190_1003 and erp_item_bom_routing_priority = <>,
45880,EC3549509,ITEM_BOM_ROUTING,31132,PRIMARY_HRL57190_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57190_1003 and erp_item_bom_routing_priority = <>,
45881,EC3549509,ITEM_BOM_ROUTING,31137,PRIMARY_HRL57192_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57192_1003 and erp_item_bom_routing_priority = <>,
45882,EC3549509,ITEM_BOM_ROUTING,31138,PRIMARY_HRL57192_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57192_1003 and erp_item_bom_routing_priority = <>,
45883,EC3549509,ITEM_BOM_ROUTING,31140,PRIMARY_HRL57193_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57193_1003 and erp_item_bom_routing_priority = <>,
45884,EC3549509,ITEM_BOM_ROUTING,31141,PRIMARY_HRL57193_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57193_1003 and erp_item_bom_routing_priority = <>,
45885,EC3549509,ITEM_BOM_ROUTING,31142,PRIMARY_HRL57193_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57193_1003 and erp_item_bom_routing_priority = <>,
45886,EC3549509,ITEM_BOM_ROUTING,31145,PRIMARY_HRL57194_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57194_1003 and erp_item_bom_routing_priority = <>,
45887,EC3549509,ITEM_BOM_ROUTING,31148,PRIMARY_HRL57195_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57195_1003 and erp_item_bom_routing_priority = <>,
45888,EC3549509,ITEM_BOM_ROUTING,31151,PRIMARY_HRL57196_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57196_1003 and erp_item_bom_routing_priority = <>,
45889,EC3549509,ITEM_BOM_ROUTING,31152,PRIMARY_HRL57196_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57196_1003 and erp_item_bom_routing_priority = <>,
45890,EC3549509,ITEM_BOM_ROUTING,31154,PRIMARY_HRL57197_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57197_1003 and erp_item_bom_routing_priority = <>,
45891,EC3549509,ITEM_BOM_ROUTING,31155,PRIMARY_HRL57197_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57197_1003 and erp_item_bom_routing_priority = <>,
45892,EC3549509,ITEM_BOM_ROUTING,31156,PRIMARY_HRL57197_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57197_1003 and erp_item_bom_routing_priority = <>,
45893,EC3549509,ITEM_BOM_ROUTING,31159,PRIMARY_HRL57198_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57198_1003 and erp_item_bom_routing_priority = <>,
45894,EC3549509,ITEM_BOM_ROUTING,31160,PRIMARY_HRL57198_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57198_1003 and erp_item_bom_routing_priority = <>,
45895,EC3549509,ITEM_BOM_ROUTING,31163,PRIMARY_HRL57199_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57199_1003 and erp_item_bom_routing_priority = <>,
45896,EC3549509,ITEM_BOM_ROUTING,31164,PRIMARY_HRL57199_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57199_1003 and erp_item_bom_routing_priority = <>,
45897,EC3549509,ITEM_BOM_ROUTING,31168,PRIMARY_HRL57201_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57201_1003 and erp_item_bom_routing_priority = <>,
45898,EC3549509,ITEM_BOM_ROUTING,31170,PRIMARY_HRL57204_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57204_1003 and erp_item_bom_routing_priority = <>,
45899,EC3549509,ITEM_BOM_ROUTING,31172,PRIMARY_HRL57205_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57205_1003 and erp_item_bom_routing_priority = <>,
45900,EC3549509,ITEM_BOM_ROUTING,31174,PRIMARY_HRL57205_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57205_1003 and erp_item_bom_routing_priority = <>,
45901,EC3549509,ITEM_BOM_ROUTING,31176,PRIMARY_HRL57208_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57208_1003 and erp_item_bom_routing_priority = <>,
45902,EC3549509,ITEM_BOM_ROUTING,31177,PRIMARY_HRL57208_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57208_1003 and erp_item_bom_routing_priority = <>,
