Report Name,Validation Report for Planning BOM Maintenance Application UI
Report Time,7/8/2026, 08:15:15 CST
Trnx Type,ONETIME,Run By,APPL_TEAM

Summary,BOM_PARAMETERS,BOM_PRODUCED,BOM_CONSUMED,ITEM_BOM_ROUTING
Validated Count,17684,17684,12033,17235
Success Count,17235,17235,12030,11980
Error Count,449,449,3,5255
One Time Load,No

Error Details are below:
ERR_LOG_ID,ENG_CHANGE_ID,File name,ROW NUMBER,BOM_ID,Validation_sequence,Validation_description,Validation_ERROR_DETAILS,Remediation message
8357,EC1696725,ITEM_BOM_ROUTING,22783,PRIMARY_HRL131390_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL131390_1003 and erp_item_bom_routing_priority = 1,
8358,EC1696725,ITEM_BOM_ROUTING,22787,PRIMARY_HRL131396_1021,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL131396_1021 and erp_item_bom_routing_priority = 1,
8359,EC1696725,ITEM_BOM_ROUTING,22792,PRIMARY_HRL131446_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL131446_1003 and erp_item_bom_routing_priority = 1,
8360,EC1696725,ITEM_BOM_ROUTING,22793,PRIMARY_HRL131446_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL131446_1003 and erp_item_bom_routing_priority = 1,
8361,EC1696725,ITEM_BOM_ROUTING,22801,BOM1_HRL131497_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL131497_1003 and erp_item_bom_routing_priority = 1,
8362,EC1696725,ITEM_BOM_ROUTING,22802,BOM1_HRL131497_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL131497_1003 and erp_item_bom_routing_priority = 1,
8363,EC1696725,ITEM_BOM_ROUTING,22811,BOM1_HRL131540_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL131540_1003 and erp_item_bom_routing_priority = 1,
8364,EC1696725,ITEM_BOM_ROUTING,22813,BOM1_HRL131552_1012,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL131552_1012 and erp_item_bom_routing_priority = 1,
8365,EC1696725,ITEM_BOM_ROUTING,22814,BOM1_HRL131552_1012,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL131552_1012 and erp_item_bom_routing_priority = 1,
8366,EC1696725,ITEM_BOM_ROUTING,22815,BOM1_HRL131552_1012,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL131552_1012 and erp_item_bom_routing_priority = 1,
8367,EC1696725,ITEM_BOM_ROUTING,22816,BOM1_HRL131552_1012,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL131552_1012 and erp_item_bom_routing_priority = 1,
8368,EC1696725,ITEM_BOM_ROUTING,22818,BOM1_HRL131553_1012,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL131553_1012 and erp_item_bom_routing_priority = 1,
8369,EC1696725,ITEM_BOM_ROUTING,22819,BOM1_HRL131553_1012,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL131553_1012 and erp_item_bom_routing_priority = 1,
8370,EC1696725,ITEM_BOM_ROUTING,22820,BOM1_HRL131553_1012,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL131553_1012 and erp_item_bom_routing_priority = 1,
8371,EC1696725,ITEM_BOM_ROUTING,22821,BOM1_HRL131553_1012,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL131553_1012 and erp_item_bom_routing_priority = 1,
8372,EC1696725,ITEM_BOM_ROUTING,22822,BOM1_HRL131553_1012,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL131553_1012 and erp_item_bom_routing_priority = 1,
8373,EC1696725,ITEM_BOM_ROUTING,22823,BOM1_HRL131553_1012,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL131553_1012 and erp_item_bom_routing_priority = 1,
8374,EC1696725,ITEM_BOM_ROUTING,22824,BOM1_HRL131553_1012,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL131553_1012 and erp_item_bom_routing_priority = 1,
8375,EC1696725,ITEM_BOM_ROUTING,22825,BOM1_HRL131553_1012,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL131553_1012 and erp_item_bom_routing_priority = 1,
8376,EC1696725,ITEM_BOM_ROUTING,22826,BOM1_HRL131553_1012,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL131553_1012 and erp_item_bom_routing_priority = 1,
8377,EC1696725,ITEM_BOM_ROUTING,22835,PRIMARY_HRL131579_1021,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL131579_1021 and erp_item_bom_routing_priority = 1,
8378,EC1696725,ITEM_BOM_ROUTING,22839,PRIMARY_HRL131586_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL131586_1003 and erp_item_bom_routing_priority = 1,
8379,EC1696725,ITEM_BOM_ROUTING,22840,PRIMARY_HRL131586_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL131586_1003 and erp_item_bom_routing_priority = 1,
8380,EC1696725,ITEM_BOM_ROUTING,22848,PRIMARY_HRL131606_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL131606_1008 and erp_item_bom_routing_priority = NULL,
8381,EC1696725,ITEM_BOM_ROUTING,22854,BOM1_HRL131629_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL131629_1003 and erp_item_bom_routing_priority = 1,
8382,EC1696725,ITEM_BOM_ROUTING,22855,BOM1_HRL131629_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL131629_1003 and erp_item_bom_routing_priority = 1,
8383,EC1696725,ITEM_BOM_ROUTING,22857,BOM1_HRL131630_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL131630_1003 and erp_item_bom_routing_priority = 1,
8384,EC1696725,ITEM_BOM_ROUTING,22858,BOM1_HRL131630_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL131630_1003 and erp_item_bom_routing_priority = 1,
8385,EC1696725,ITEM_BOM_ROUTING,22860,PRIMARY_HRL131632_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL131632_1003 and erp_item_bom_routing_priority = 1,
8386,EC1696725,ITEM_BOM_ROUTING,22861,PRIMARY_HRL131632_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL131632_1003 and erp_item_bom_routing_priority = 1,
8387,EC1696725,ITEM_BOM_ROUTING,22864,PRIMARY_HRL131660_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL131660_1003 and erp_item_bom_routing_priority = 1,
8388,EC1696725,ITEM_BOM_ROUTING,22865,PRIMARY_HRL131660_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL131660_1003 and erp_item_bom_routing_priority = 1,
8389,EC1696725,ITEM_BOM_ROUTING,22866,PRIMARY_HRL131660_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL131660_1003 and erp_item_bom_routing_priority = 1,
8390,EC1696725,ITEM_BOM_ROUTING,22870,PRIMARY_HRL131661_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL131661_1003 and erp_item_bom_routing_priority = NULL,
8391,EC1696725,ITEM_BOM_ROUTING,22873,PRIMARY_HRL131668_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL131668_1003 and erp_item_bom_routing_priority = 1,
8392,EC1696725,ITEM_BOM_ROUTING,22874,PRIMARY_HRL131668_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL131668_1003 and erp_item_bom_routing_priority = 1,
8393,EC1696725,ITEM_BOM_ROUTING,22881,BOM1_HRL131705_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL131705_1003 and erp_item_bom_routing_priority = 1,
8394,EC1696725,ITEM_BOM_ROUTING,22902,BOM1_HRL131828_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL131828_1003 and erp_item_bom_routing_priority = 1,
8395,EC1696725,ITEM_BOM_ROUTING,22903,BOM1_HRL131828_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL131828_1003 and erp_item_bom_routing_priority = 1,
8396,EC1696725,ITEM_BOM_ROUTING,22917,PRIMARY_HRL132048_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL132048_1003 and erp_item_bom_routing_priority = 1,
8397,EC1696725,ITEM_BOM_ROUTING,22918,PRIMARY_HRL132048_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL132048_1003 and erp_item_bom_routing_priority = 1,
8398,EC1696725,ITEM_BOM_ROUTING,22919,PRIMARY_HRL132048_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL132048_1003 and erp_item_bom_routing_priority = 1,
8399,EC1696725,ITEM_BOM_ROUTING,22923,PRIMARY_HRL132115_1028,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL132115_1028 and erp_item_bom_routing_priority = 1,
8400,EC1696725,ITEM_BOM_ROUTING,22937,BOM1_HRL132504_1016,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL132504_1016 and erp_item_bom_routing_priority = 1,
8401,EC1696725,ITEM_BOM_ROUTING,22942,BOM1_HRL132507_1012,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL132507_1012 and erp_item_bom_routing_priority = 1,
8402,EC1696725,ITEM_BOM_ROUTING,22943,BOM1_HRL132507_1012,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL132507_1012 and erp_item_bom_routing_priority = 1,
8403,EC1696725,ITEM_BOM_ROUTING,22944,BOM1_HRL132507_1012,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL132507_1012 and erp_item_bom_routing_priority = 1,
8404,EC1696725,ITEM_BOM_ROUTING,22945,BOM1_HRL132507_1012,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL132507_1012 and erp_item_bom_routing_priority = 1,
8405,EC1696725,ITEM_BOM_ROUTING,22946,BOM1_HRL132507_1012,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL132507_1012 and erp_item_bom_routing_priority = 1,
8406,EC1696725,ITEM_BOM_ROUTING,22947,BOM1_HRL132507_1012,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL132507_1012 and erp_item_bom_routing_priority = 1,
8407,EC1696725,ITEM_BOM_ROUTING,22948,BOM1_HRL132507_1012,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL132507_1012 and erp_item_bom_routing_priority = 1,
8408,EC1696725,ITEM_BOM_ROUTING,22949,BOM1_HRL132507_1012,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL132507_1012 and erp_item_bom_routing_priority = 1,
8409,EC1696725,ITEM_BOM_ROUTING,22950,BOM1_HRL132507_1012,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL132507_1012 and erp_item_bom_routing_priority = 1,
8410,EC1696725,ITEM_BOM_ROUTING,22951,BOM1_HRL132507_1012,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL132507_1012 and erp_item_bom_routing_priority = 1,
8411,EC1696725,ITEM_BOM_ROUTING,22954,PRIMARY_HRL132538_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL132538_1003 and erp_item_bom_routing_priority = 1,
8412,EC1696725,ITEM_BOM_ROUTING,22955,PRIMARY_HRL132538_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL132538_1003 and erp_item_bom_routing_priority = 1,
8413,EC1696725,ITEM_BOM_ROUTING,22957,PRIMARY_HRL132538_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL132538_1003 and erp_item_bom_routing_priority = 2,
8414,EC1696725,ITEM_BOM_ROUTING,22966,PRIMARY_HRL132640_1015,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL132640_1015 and erp_item_bom_routing_priority = 1,
8415,EC1696725,ITEM_BOM_ROUTING,22977,PRIMARY_HRL132661_1016,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL132661_1016 and erp_item_bom_routing_priority = 1,
8416,EC1696725,ITEM_BOM_ROUTING,22978,PRIMARY_HRL132661_1016,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL132661_1016 and erp_item_bom_routing_priority = 1,
8417,EC1696725,ITEM_BOM_ROUTING,22980,PRIMARY_HRL132662_1016,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL132662_1016 and erp_item_bom_routing_priority = 4,
8418,EC1696725,ITEM_BOM_ROUTING,22982,PRIMARY_HRL132662_1016,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL132662_1016 and erp_item_bom_routing_priority = 4,
8419,EC1696725,ITEM_BOM_ROUTING,22984,PRIMARY_HRL132666_1018,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL132666_1018 and erp_item_bom_routing_priority = NULL,
8420,EC1696725,ITEM_BOM_ROUTING,22987,PRIMARY_HRL132670_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL132670_1003 and erp_item_bom_routing_priority = 3,
8421,EC1696725,ITEM_BOM_ROUTING,23009,PRIMARY_HRL133087_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133087_1003 and erp_item_bom_routing_priority = 1,
8422,EC1696725,ITEM_BOM_ROUTING,23010,PRIMARY_HRL133087_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133087_1003 and erp_item_bom_routing_priority = 1,
8423,EC1696725,ITEM_BOM_ROUTING,23011,PRIMARY_HRL133087_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133087_1003 and erp_item_bom_routing_priority = 1,
8424,EC1696725,ITEM_BOM_ROUTING,23015,PRIMARY_HRL133103_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133103_1003 and erp_item_bom_routing_priority = 1,
8425,EC1696725,ITEM_BOM_ROUTING,23016,PRIMARY_HRL133103_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133103_1003 and erp_item_bom_routing_priority = 1,
8426,EC1696725,ITEM_BOM_ROUTING,23017,PRIMARY_HRL133103_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133103_1003 and erp_item_bom_routing_priority = 1,
8427,EC1696725,ITEM_BOM_ROUTING,23024,PRIMARY_HRL133121_1007,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133121_1007 and erp_item_bom_routing_priority = 1,
8428,EC1696725,ITEM_BOM_ROUTING,23025,PRIMARY_HRL133121_1007,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133121_1007 and erp_item_bom_routing_priority = NULL,
8429,EC1696725,ITEM_BOM_ROUTING,23035,PRIMARY_HRL133169_1028,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133169_1028 and erp_item_bom_routing_priority = 2,
8430,EC1696725,ITEM_BOM_ROUTING,23043,BOM1_HRL133174_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133174_1003 and erp_item_bom_routing_priority = 1,
8431,EC1696725,ITEM_BOM_ROUTING,23044,BOM1_HRL133174_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133174_1003 and erp_item_bom_routing_priority = 1,
8432,EC1696725,ITEM_BOM_ROUTING,23046,PRIMARY_HRL133191_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133191_1008 and erp_item_bom_routing_priority = NULL,
8433,EC1696725,ITEM_BOM_ROUTING,23048,PRIMARY_HRL133192_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133192_1008 and erp_item_bom_routing_priority = NULL,
8434,EC1696725,ITEM_BOM_ROUTING,23049,PRIMARY_HRL133192_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133192_1008 and erp_item_bom_routing_priority = NULL,
8435,EC1696725,ITEM_BOM_ROUTING,23050,PRIMARY_HRL133192_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133192_1008 and erp_item_bom_routing_priority = NULL,
8436,EC1696725,ITEM_BOM_ROUTING,23051,PRIMARY_HRL133192_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133192_1008 and erp_item_bom_routing_priority = NULL,
8437,EC1696725,ITEM_BOM_ROUTING,23052,PRIMARY_HRL133192_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133192_1008 and erp_item_bom_routing_priority = NULL,
8438,EC1696725,ITEM_BOM_ROUTING,23054,PRIMARY_HRL133193_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133193_1008 and erp_item_bom_routing_priority = NULL,
8439,EC1696725,ITEM_BOM_ROUTING,23062,PRIMARY_HRL133446_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133446_1003 and erp_item_bom_routing_priority = 1,
8440,EC1696725,ITEM_BOM_ROUTING,23063,PRIMARY_HRL133446_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133446_1003 and erp_item_bom_routing_priority = 1,
8441,EC1696725,ITEM_BOM_ROUTING,23064,PRIMARY_HRL133446_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133446_1003 and erp_item_bom_routing_priority = 1,
8442,EC1696725,ITEM_BOM_ROUTING,23065,PRIMARY_HRL133446_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133446_1003 and erp_item_bom_routing_priority = 1,
8443,EC1696725,ITEM_BOM_ROUTING,23069,PRIMARY_HRL133454_3001,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133454_3001 and erp_item_bom_routing_priority = NULL,
8444,EC1696725,ITEM_BOM_ROUTING,23076,BOM1_HRL133478_1015,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133478_1015 and erp_item_bom_routing_priority = 1,
8445,EC1696725,ITEM_BOM_ROUTING,23077,BOM1_HRL133478_1015,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133478_1015 and erp_item_bom_routing_priority = 1,
8446,EC1696725,ITEM_BOM_ROUTING,23078,BOM1_HRL133478_1015,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133478_1015 and erp_item_bom_routing_priority = 1,
8447,EC1696725,ITEM_BOM_ROUTING,23079,BOM1_HRL133478_1015,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133478_1015 and erp_item_bom_routing_priority = 1,
8448,EC1696725,ITEM_BOM_ROUTING,23080,BOM1_HRL133478_1015,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133478_1015 and erp_item_bom_routing_priority = 1,
8449,EC1696725,ITEM_BOM_ROUTING,23082,BOM1_HRL133480_1015,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133480_1015 and erp_item_bom_routing_priority = 1,
8450,EC1696725,ITEM_BOM_ROUTING,23083,BOM1_HRL133480_1015,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133480_1015 and erp_item_bom_routing_priority = 1,
8451,EC1696725,ITEM_BOM_ROUTING,23084,BOM1_HRL133480_1015,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133480_1015 and erp_item_bom_routing_priority = 1,
8452,EC1696725,ITEM_BOM_ROUTING,23085,BOM1_HRL133480_1015,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133480_1015 and erp_item_bom_routing_priority = 1,
8453,EC1696725,ITEM_BOM_ROUTING,23086,BOM1_HRL133480_1015,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133480_1015 and erp_item_bom_routing_priority = 1,
8454,EC1696725,ITEM_BOM_ROUTING,23087,BOM1_HRL133480_1015,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133480_1015 and erp_item_bom_routing_priority = 1,
8455,EC1696725,ITEM_BOM_ROUTING,23088,BOM1_HRL133480_1015,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133480_1015 and erp_item_bom_routing_priority = 1,
8456,EC1696725,ITEM_BOM_ROUTING,23090,BOM1_HRL133480_1015,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133480_1015 and erp_item_bom_routing_priority = 2,
8457,EC1696725,ITEM_BOM_ROUTING,23105,BOM1_HRL133634_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133634_1003 and erp_item_bom_routing_priority = 1,
8458,EC1696725,ITEM_BOM_ROUTING,23106,BOM1_HRL133634_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133634_1003 and erp_item_bom_routing_priority = 1,
8459,EC1696725,ITEM_BOM_ROUTING,23117,PRIMARY_HRL133645_1035,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133645_1035 and erp_item_bom_routing_priority = 1,
8460,EC1696725,ITEM_BOM_ROUTING,23153,PRIMARY_HRL133809_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133809_1003 and erp_item_bom_routing_priority = 1,
8461,EC1696725,ITEM_BOM_ROUTING,23158,BOM1_HRL133846_1021,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133846_1021 and erp_item_bom_routing_priority = 1,
8462,EC1696725,ITEM_BOM_ROUTING,23159,BOM1_HRL133846_1021,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133846_1021 and erp_item_bom_routing_priority = 1,
8463,EC1696725,ITEM_BOM_ROUTING,23162,BOM1_HRL133847_1021,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133847_1021 and erp_item_bom_routing_priority = 1,
8464,EC1696725,ITEM_BOM_ROUTING,23163,BOM1_HRL133847_1021,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133847_1021 and erp_item_bom_routing_priority = 1,
8465,EC1696725,ITEM_BOM_ROUTING,23164,BOM1_HRL133847_1021,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133847_1021 and erp_item_bom_routing_priority = 1,
8466,EC1696725,ITEM_BOM_ROUTING,23166,BOM1_HRL133848_1021,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133848_1021 and erp_item_bom_routing_priority = 1,
8467,EC1696725,ITEM_BOM_ROUTING,23167,BOM1_HRL133848_1021,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133848_1021 and erp_item_bom_routing_priority = 1,
8468,EC1696725,ITEM_BOM_ROUTING,23168,BOM1_HRL133848_1021,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133848_1021 and erp_item_bom_routing_priority = 1,
8469,EC1696725,ITEM_BOM_ROUTING,23170,PRIMARY_HRL133852_1016,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133852_1016 and erp_item_bom_routing_priority = 1,
8470,EC1696725,ITEM_BOM_ROUTING,23180,BOM1_HRL133868_1015,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133868_1015 and erp_item_bom_routing_priority = 1,
8471,EC1696725,ITEM_BOM_ROUTING,23181,BOM1_HRL133868_1015,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133868_1015 and erp_item_bom_routing_priority = 1,
8472,EC1696725,ITEM_BOM_ROUTING,23182,BOM1_HRL133868_1015,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133868_1015 and erp_item_bom_routing_priority = 1,
8473,EC1696725,ITEM_BOM_ROUTING,23183,BOM1_HRL133868_1015,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133868_1015 and erp_item_bom_routing_priority = 1,
8474,EC1696725,ITEM_BOM_ROUTING,23185,BOM1_HRL133869_1015,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL133869_1015 and erp_item_bom_routing_priority = 1,
8475,EC1696725,ITEM_BOM_ROUTING,23191,PRIMARY_HRL133961_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133961_1003 and erp_item_bom_routing_priority = NULL,
8476,EC1696725,ITEM_BOM_ROUTING,23193,PRIMARY_HRL133962_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133962_1003 and erp_item_bom_routing_priority = NULL,
8477,EC1696725,ITEM_BOM_ROUTING,23194,PRIMARY_HRL133962_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133962_1003 and erp_item_bom_routing_priority = NULL,
8478,EC1696725,ITEM_BOM_ROUTING,23195,PRIMARY_HRL133962_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133962_1003 and erp_item_bom_routing_priority = NULL,
8479,EC1696725,ITEM_BOM_ROUTING,23197,PRIMARY_HRL133965_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133965_1003 and erp_item_bom_routing_priority = 1,
8480,EC1696725,ITEM_BOM_ROUTING,23199,PRIMARY_HRL133965_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133965_1003 and erp_item_bom_routing_priority = 1,
8481,EC1696725,ITEM_BOM_ROUTING,23202,PRIMARY_HRL133966_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133966_1003 and erp_item_bom_routing_priority = 1,
8482,EC1696725,ITEM_BOM_ROUTING,23203,PRIMARY_HRL133966_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133966_1003 and erp_item_bom_routing_priority = 3,
8483,EC1696725,ITEM_BOM_ROUTING,23204,PRIMARY_HRL133966_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133966_1003 and erp_item_bom_routing_priority = 1,
8484,EC1696725,ITEM_BOM_ROUTING,23207,PRIMARY_HRL133977_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133977_1003 and erp_item_bom_routing_priority = 1,
8485,EC1696725,ITEM_BOM_ROUTING,23208,PRIMARY_HRL133977_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133977_1003 and erp_item_bom_routing_priority = 1,
8486,EC1696725,ITEM_BOM_ROUTING,23209,PRIMARY_HRL133977_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133977_1003 and erp_item_bom_routing_priority = 1,
8487,EC1696725,ITEM_BOM_ROUTING,23210,PRIMARY_HRL133977_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133977_1003 and erp_item_bom_routing_priority = 1,
8488,EC1696725,ITEM_BOM_ROUTING,23216,PRIMARY_HRL133987_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133987_1003 and erp_item_bom_routing_priority = 1,
8489,EC1696725,ITEM_BOM_ROUTING,23217,PRIMARY_HRL133987_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133987_1003 and erp_item_bom_routing_priority = 1,
8490,EC1696725,ITEM_BOM_ROUTING,23225,PRIMARY_HRL133997_3001,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL133997_3001 and erp_item_bom_routing_priority = NULL,
